college_id,ranking_authority,ranking_year,overall_rank,overall_score,overall_total_score,parameter_id,parameter_score,rank_band,Country
32732,2,2023,,42.1–44.9,100,1,63.2,401–500,
32732,2,2023,,42.1–44.9,100,2,50.3,401–500,
32732,2,2023,,42.1–44.9,100,3,82.2,401–500,
32732,2,2023,,42.1–44.9,100,4,33.8,401–500,
32732,2,2023,,42.1–44.9,100,5,23.9,401–500,
32732,3,2023,471,25.2,100,1,16.4,,
32732,3,2023,471,25.2,100,2,32.4,,
32732,3,2023,471,25.2,100,3,16.2,,
32732,3,2023,471,25.2,100,4,73.5,,
32732,3,2023,471,25.2,100,5,19.1,,
32732,4,2023,1078,69.8,100,,,,
32732,2,2022,,38.1–40.8,100,1,54.9,501–600,
32732,2,2022,,38.1–40.8,100,2,41,501–600,
32732,2,2022,,38.1–40.8,100,3,70.7,501–600,
32732,2,2022,,38.1–40.8,100,4,32.7,501–600,
32732,2,2022,,38.1–40.8,100,5,23.1,501–600,
32732,4,2022,,,100,,,,
53138,2,2023,,23.7–28.3,100,1,51.4,301–400,
53138,2,2023,,23.7–28.3,100,2,34.5,301–400,
53138,2,2023,,23.7–28.3,100,3,68.1,301–400,
53138,2,2023,,23.7–28.3,100,4,14.4,301–400,
53138,2,2023,,23.7–28.3,100,5,15.4,301–400,
53138,3,2023,,,100,1,10.8,801-1000,
53138,3,2023,,,100,2,8.5,801-1000,
53138,3,2023,,,100,3,17.6,801-1000,
53138,3,2023,,,100,4,37.7,801-1000,
53138,3,2023,,,100,5,9.8,801-1000,
53138,4,2023,1236,68.9,100,,,,
53138,2,2022,,38.1–40.8,100,1,61.5,501–600,
53138,2,2022,,38.1–40.8,100,2,37.7,501–600,
53138,2,2022,,38.1–40.8,100,3,79,501–600,
53138,2,2022,,38.1–40.8,100,4,27.6,501–600,
53138,2,2022,,38.1–40.8,100,5,22.2,501–600,
53138,4,2022,,,100,,,,
53141,2,2023,,51.2–54.3,100,1,31.4,201–250,
53141,2,2023,,51.2–54.3,100,2,37.3,201–250,
53141,2,2023,,51.2–54.3,100,3,76.9,201–250,
53141,2,2023,,51.2–54.3,100,4,50.7,201–250,
53141,2,2023,,51.2–54.3,100,5,94.7,201–250,
53141,4,2023,1017,70.1,100,,,,
53141,2,2022,,50.4–53.9,100,1,84,201–250,
53141,2,2022,,50.4–53.9,100,2,52.6,201–250,
53141,2,2022,,50.4–53.9,100,3,94.9,201–250,
53141,2,2022,,50.4–53.9,100,4,35.3,201–250,
53141,2,2022,,50.4–53.9,100,5,29.2,201–250,
53141,4,2022,,,100,,,,
53153,2,2023,,24.4–29.7,100,1,33.1,1001–1200,
53153,2,2023,,24.4–29.7,100,2,37.5,1001–1200,
53153,2,2023,,24.4–29.7,100,3,72.6,1001–1200,
53153,2,2023,,24.4–29.7,100,4,12.3,1001–1200,
53153,2,2023,,24.4–29.7,100,5,17.8,1001–1200,
53153,3,2023,,,100,1,3.4,801-1000,
53153,3,2023,,,100,2,13.8,801-1000,
53153,3,2023,,,100,3,45.8,801-1000,
53153,3,2023,,,100,4,27.6,801-1000,
53153,3,2023,,,100,5,11.4,801-1000,
53153,4,2023,,,100,,,,
53153,2,2022,,22.4–27.1,100,1,30.8,1001–1200,
53153,2,2022,,22.4–27.1,100,2,35.1,1001–1200,
53153,2,2022,,22.4–27.1,100,3,71.3,1001–1200,
53153,2,2022,,22.4–27.1,100,4,12,1001–1200,
53153,2,2022,,22.4–27.1,100,5,17,1001–1200,
53153,4,2022,,,100,,,,
32733,2,2023,161,57,100,1,79.4,,
32733,2,2023,161,57,100,2,97.9,,
32733,2,2023,161,57,100,3,93.7,,
32733,2,2023,161,57,100,4,47.3,,
32733,2,2023,161,57,100,5,36,,
32733,3,2023,98,59.1,100,1,60.2,,
32733,3,2023,98,59.1,100,2,48.2,,
32733,3,2023,98,59.1,100,3,93.3,,
32733,3,2023,98,59.1,100,4,87.3,,
32733,3,2023,98,59.1,100,5,67.9,,
32733,4,2023,235,77.9,100,,,,
32733,2,2022,146,57.6,100,1,79.5,,
32733,2,2022,146,57.6,100,2,42.1,,
32733,2,2022,146,57.6,100,3,95,,
32733,2,2022,146,57.6,100,4,45,,
32733,2,2022,146,57.6,100,5,40.4,,
32733,4,2022,,,100,,,,
53160,2,2023,,47.0–48.7,100,1,83.7,301–350,
53160,2,2023,,47.0–48.7,100,2,47.2,301–350,
53160,2,2023,,47.0–48.7,100,3,84.3,301–350,
53160,2,2023,,47.0–48.7,100,4,28.8,301–350,
53160,2,2023,,47.0–48.7,100,5,24.2,301–350,
53160,3,2023,303,35,100,1,25.9,,
53160,3,2023,303,35,100,2,32.8,,
53160,3,2023,303,35,100,3,42.6,,
53160,3,2023,303,35,100,4,76.3,,
53160,3,2023,303,35,100,5,29,,
53160,4,2023,525,73.9,100,,,,
53160,2,2022,,48.1–50.3,100,1,88.1,251–300,
53160,2,2022,,48.1–50.3,100,2,49.2,251–300,
53160,2,2022,,48.1–50.3,100,3,83.7,251–300,
53160,2,2022,,48.1–50.3,100,4,27.6,251–300,
53160,2,2022,,48.1–50.3,100,5,26.2,251–300,
53160,4,2022,,,100,,,,
53162,2,2023,,51.2–54.3,100,1,73.9,201–250,
53162,2,2023,,51.2–54.3,100,2,46.9,201–250,
53162,2,2023,,51.2–54.3,100,3,94.2,201–250,
53162,2,2023,,51.2–54.3,100,4,40.3,201–250,
53162,2,2023,,51.2–54.3,100,5,32.6,201–250,
53162,3,2023,181,45.6,100,1,43,,
53162,3,2023,181,45.6,100,2,64.4,,
53162,3,2023,181,45.6,100,3,63.1,,
53162,3,2023,181,45.6,100,4,87.6,,
53162,3,2023,181,45.6,100,5,48.7,,
53162,4,2023,288,76.9,100,,,,
53162,2,2022,,50.4–53.9,100,1,71.8,201–250,
53162,2,2022,,50.4–53.9,100,2,48.7,201–250,
53162,2,2022,,50.4–53.9,100,3,93.6,201–250,
53162,2,2022,,50.4–53.9,100,4,39,201–250,
53162,2,2022,,50.4–53.9,100,5,32.2,201–250,
53162,4,2022,,,100,,,,
53163,2,2023,,47.0–48.7,100,1,71.2,301–350,
53163,2,2023,,47.0–48.7,100,2,45.7,301–350,
53163,2,2023,,47.0–48.7,100,3,82.8,301–350,
53163,2,2023,,47.0–48.7,100,4,32.7,301–350,
53163,2,2023,,47.0–48.7,100,5,29.7,301–350,
53163,3,2023,270,37.2,100,1,13.5,,
53163,3,2023,270,37.2,100,2,39.3,,
53163,3,2023,270,37.2,100,3,37.9,,
53163,3,2023,270,37.2,100,4,75.7,,
53163,3,2023,270,37.2,100,5,26.4,,
53163,4,2023,649,72.7,100,,,,
53163,2,2022,,44.1–46.0,100,1,66.7,351–400,
53163,2,2022,,44.1–46.0,100,2,48.8,351–400,
53163,2,2022,,44.1–46.0,100,3,81.5,351–400,
53163,2,2022,,44.1–46.0,100,4,31.9,351–400,
53163,2,2022,,44.1–46.0,100,5,27.6,351–400,
53163,4,2022,,,100,,,,
53168,2,2023,,34.0–39.2,100,1,50.8,601–800,
53168,2,2023,,34.0–39.2,100,2,40.7,601–800,
53168,2,2023,,34.0–39.2,100,3,83,601–800,
53168,2,2023,,34.0–39.2,100,4,67.9,601–800,
53168,2,2023,,34.0–39.2,100,5,24.2,601–800,
53168,3,2023,,,100,1,22.3,531-540,
53168,3,2023,,,100,2,17.4,531-540,
53168,3,2023,,,100,3,23.8,531-540,
53168,3,2023,,,100,4,67.3,531-540,
53168,3,2023,,,100,5,17.1,531-540,
53168,4,2023,939,70.6,100,,,,
53168,2,2022,,32.0–37.9,100,1,52.8,601–800,
53168,2,2022,,32.0–37.9,100,2,38.4,601–800,
53168,2,2022,,32.0–37.9,100,3,80,601–800,
53168,2,2022,,32.0–37.9,100,4,26.9,601–800,
53168,2,2022,,32.0–37.9,100,5,22.9,601–800,
53168,4,2022,,,100,,,,
53300,2,2023,,39.3–42.0,100,1,64.1,501–600,
53300,2,2023,,39.3–42.0,100,2,39.8,501–600,
53300,2,2023,,39.3–42.0,100,3,81.1,501–600,
53300,2,2023,,39.3–42.0,100,4,23.4,501–600,
53300,2,2023,,39.3–42.0,100,5,22.3,501–600,
53300,3,2023,,,100,1,25,651-700,
53300,3,2023,,,100,2,16.5,651-700,
53300,3,2023,,,100,3,56.5,651-700,
53300,3,2023,,,100,4,66.6,651-700,
53300,3,2023,,,100,5,9,651-700,
53300,2,2022,,38.1–40.8,100,1,63,501–600,
53300,2,2022,,38.1–40.8,100,2,38.6,501–600,
53300,2,2022,,38.1–40.8,100,3,79,501–600,
53300,2,2022,,38.1–40.8,100,4,24.9,501–600,
53300,2,2022,,38.1–40.8,100,5,24.1,501–600,
53183,2,2022,,,100,1,,,
53183,2,2022,,,100,2,,,
53183,2,2022,,,100,3,,,
53183,2,2022,,,100,4,,,
53183,2,2022,,,100,5,,,
32685,2,2023,,47.0–48.7,100,1,99,301–350,
32685,2,2023,,47.0–48.7,100,2,37.2,301–350,
32685,2,2023,,47.0–48.7,100,3,91.1,301–350,
32685,2,2023,,47.0–48.7,100,4,16.3,301–350,
32685,2,2023,,47.0–48.7,100,5,18.2,301–350,
32685,2,2022,,46.1–48.0,100,1,99.7,301–350,
32685,2,2022,,46.1–48.0,100,2,35.1,301–350,
32685,2,2022,,46.1–48.0,100,3,89.9,301–350,
32685,2,2022,,46.1–48.0,100,4,15.6,301–350,
32685,2,2022,,46.1–48.0,100,5,16.9,301–350,
53272,2,2022,,,100,1,,,
53272,2,2022,,,100,2,,,
53272,2,2022,,,100,3,,,
53272,2,2022,,,100,4,,,
53272,2,2022,,,100,5,,,
53298,2,2023,,42.1–44.9,100,1,76.8,401–500,
53298,2,2023,,42.1–44.9,100,2,38.8,401–500,
53298,2,2023,,42.1–44.9,100,3,92.6,401–500,
53298,2,2023,,42.1–44.9,100,4,24.9,401–500,
53298,2,2023,,42.1–44.9,100,5,20.5,401–500,
53298,3,2023,,,100,1,26.2,561-570,
53298,3,2023,,,100,2,23.8,561-570,
53298,3,2023,,,100,3,48.6,561-570,
53298,3,2023,,,100,4,70.7,561-570,
53298,3,2023,,,100,5,12,561-570,
53298,2,2022,,40.9–44.0,100,1,66,401–500,
53298,2,2022,,40.9–44.0,100,2,36.7,401–500,
53298,2,2022,,40.9–44.0,100,3,91.6,401–500,
53298,2,2022,,40.9–44.0,100,4,24.5,401–500,
53298,2,2022,,40.9–44.0,100,5,21.5,401–500,
53294,2,2023,,45.0–46.9,100,1,66.8,351–400,
53294,2,2023,,45.0–46.9,100,2,37.2,351–400,
53294,2,2023,,45.0–46.9,100,3,90.7,351–400,
53294,2,2023,,45.0–46.9,100,4,33.3,351–400,
53294,2,2023,,45.0–46.9,100,5,30.4,351–400,
53294,3,2023,343,31.4,100,1,70.1,,
53294,3,2023,343,31.4,100,2,8.6,,
53294,3,2023,343,31.4,100,3,98.1,,
53294,3,2023,343,31.4,100,4,50.5,,
53294,3,2023,343,31.4,100,5,11.2,,
53294,2,2022,,44.1–46.0,100,1,64.1,351–400,
53294,2,2022,,44.1–46.0,100,2,35.1,351–400,
53294,2,2022,,44.1–46.0,100,3,89.9,351–400,
53294,2,2022,,44.1–46.0,100,4,32.6,351–400,
53294,2,2022,,44.1–46.0,100,5,30.5,351–400,
53304,2,2023,,39.3–42.0,100,1,90.3,501–600,
53304,2,2023,,39.3–42.0,100,2,37.1,501–600,
53304,2,2023,,39.3–42.0,100,3,72,501–600,
53304,2,2023,,39.3–42.0,100,4,10.8,501–600,
53304,2,2023,,39.3–42.0,100,5,16.3,501–600,
53304,3,2023,,,100,1,3,1001-1200,
53304,3,2023,,,100,2,7.9,1001-1200,
53304,3,2023,,,100,3,80.4,1001-1200,
53304,3,2023,,,100,4,28.9,1001-1200,
53304,3,2023,,,100,5,5,1001-1200,
53304,2,2022,,38.1–40.8,100,1,81.2,501–600,
53304,2,2022,,38.1–40.8,100,2,34.9,501–600,
53304,2,2022,,38.1–40.8,100,3,66.9,501–600,
53304,2,2022,,38.1–40.8,100,4,10.8,501–600,
53304,2,2022,,38.1–40.8,100,5,17.1,501–600,
53189,2,2023,,48.9–51.1,100,1,88.4,251–300,
53189,2,2023,,48.9–51.1,100,2,37.5,251–300,
53189,2,2023,,48.9–51.1,100,3,84,251–300,
53189,2,2023,,48.9–51.1,100,4,20.7,251–300,
53189,2,2023,,48.9–51.1,100,5,32.6,251–300,
53189,3,2023,,,100,1,21.1,801-1000,
53189,3,2023,,,100,2,11.4,801-1000,
53189,3,2023,,,100,3,52.7,801-1000,
53189,3,2023,,,100,4,65.2,801-1000,
53189,3,2023,,,100,5,5.2,801-1000,
53189,2,2022,,44.1–46.0,100,1,74.6,351–400,
53189,2,2022,,44.1–46.0,100,2,35.1,351–400,
53189,2,2022,,44.1–46.0,100,3,82.1,351–400,
53189,2,2022,,44.1–46.0,100,4,21.3,351–400,
53189,2,2022,,44.1–46.0,100,5,33.6,351–400,
53193,2,2023,,42.1–44.9,100,1,69.9,401–500,
53193,2,2023,,42.1–44.9,100,2,37.9,401–500,
53193,2,2023,,42.1–44.9,100,3,96.9,401–500,
53193,2,2023,,42.1–44.9,100,4,26.4,401–500,
53193,2,2023,,42.1–44.9,100,5,24.3,401–500,
53193,3,2023,412,27.7,100,1,49.4,,
53193,3,2023,412,27.7,100,2,22.4,,
53193,3,2023,412,27.7,100,3,98.6,,
53193,3,2023,412,27.7,100,4,86.7,,
53193,3,2023,412,27.7,100,5,11.1,,
53193,2,2022,,44.1–46.0,100,1,69,351–400,
53193,2,2022,,44.1–46.0,100,2,36.3,351–400,
53193,2,2022,,44.1–46.0,100,3,96.5,351–400,
53193,2,2022,,44.1–46.0,100,4,26,351–400,
53193,2,2022,,44.1–46.0,100,5,26.1,351–400,
53195,2,2023,,18.4–24.3,100,1,26.4,1201–1500,
53195,2,2023,,18.4–24.3,100,2,37,1201–1500,
53195,2,2023,,18.4–24.3,100,3,47.7,1201–1500,
53195,2,2023,,18.4–24.3,100,4,12.8,1201–1500,
53195,2,2023,,18.4–24.3,100,5,24.7,1201–1500,
53195,3,2023,,,100,1,4.3,1001-1200,
53195,3,2023,,,100,2,4.2,1001-1200,
53195,3,2023,,,100,3,38.9,1001-1200,
53195,3,2023,,,100,4,12.2,1001-1200,
53195,3,2023,,,100,5,5.9,1001-1200,
53195,2,2022,,22.4–27.1,100,1,28.3,1001–1200,
53195,2,2022,,22.4–27.1,100,2,35,1001–1200,
53195,2,2022,,22.4–27.1,100,3,45.3,1001–1200,
53195,2,2022,,22.4–27.1,100,4,12.9,1001–1200,
53195,2,2022,,22.4–27.1,100,5,19.1,1001–1200,
53282,2,2023,187,55.2,100,1,88.5,,
53282,2,2023,187,55.2,100,2,41.5,,
53282,2,2023,187,55.2,100,3,88.3,,
53282,2,2023,187,55.2,100,4,38.9,,
53282,2,2023,187,55.2,100,5,31.1,,
53282,3,2023,166,47.8,100,1,41.8,,
53282,3,2023,166,47.8,100,2,19.5,,
53282,3,2023,166,47.8,100,3,74.7,,
53282,3,2023,166,47.8,100,4,91.4,,
53282,3,2023,166,47.8,100,5,46,,
53282,2,2022,189,54.7,100,1,89.1,,
53282,2,2022,189,54.7,100,2,39.9,,
53282,2,2022,189,54.7,100,3,87,,
53282,2,2022,189,54.7,100,4,36.1,,
53282,2,2022,189,54.7,100,5,31.9,,
53197,2,2023,,45.0–46.9,100,1,69,351–400,
53197,2,2023,,45.0–46.9,100,2,38.3,351–400,
53197,2,2023,,45.0–46.9,100,3,95,351–400,
53197,2,2023,,45.0–46.9,100,4,29.3,351–400,
53197,2,2023,,45.0–46.9,100,5,25.6,351–400,
53197,3,2023,355,30.7,100,1,44.3,,
53197,3,2023,355,30.7,100,2,42.3,,
53197,3,2023,355,30.7,100,3,99.5,,
53197,3,2023,355,30.7,100,4,67.6,,
53197,3,2023,355,30.7,100,5,20.6,,
53197,2,2022,,44.1–46.0,100,1,70.9,351–400,
53197,2,2022,,44.1–46.0,100,2,36.2,351–400,
53197,2,2022,,44.1–46.0,100,3,95.2,351–400,
53197,2,2022,,44.1–46.0,100,4,26.3,351–400,
53197,2,2022,,44.1–46.0,100,5,25,351–400,
36467,2,2023,,29.8–33.9,100,1,52.4,801–1000,
36467,2,2023,,29.8–33.9,100,2,37.1,801–1000,
36467,2,2023,,29.8–33.9,100,3,94,801–1000,
36467,2,2023,,29.8–33.9,100,4,14.4,801–1000,
36467,2,2023,,29.8–33.9,100,5,18.8,801–1000,
36467,3,2023,,,100,1,6.6,651-700,
36467,3,2023,,,100,2,13.2,651-700,
36467,3,2023,,,100,3,99.8,651-700,
36467,3,2023,,,100,4,73,651-700,
36467,3,2023,,,100,5,8.7,651-700,
36467,2,2022,,32.0–37.9,100,1,47.7,601–800,
36467,2,2022,,32.0–37.9,100,2,35,601–800,
36467,2,2022,,32.0–37.9,100,3,92.7,601–800,
36467,2,2022,,32.0–37.9,100,4,13.9,601–800,
36467,2,2022,,32.0–37.9,100,5,20,601–800,
36496,2,2023,,34.0–39.2,100,1,59.3,601–800,
36496,2,2023,,34.0–39.2,100,2,37,601–800,
36496,2,2023,,34.0–39.2,100,3,89.6,601–800,
36496,2,2023,,34.0–39.2,100,4,14.8,601–800,
36496,2,2023,,34.0–39.2,100,5,17,601–800,
36496,3,2023,,,100,1,6.8,801-1000,
36496,3,2023,,,100,2,3.6,801-1000,
36496,3,2023,,,100,3,95.1,801-1000,
36496,3,2023,,,100,4,63.4,801-1000,
36496,3,2023,,,100,5,4.7,801-1000,
36496,2,2022,,32.0–37.9,100,1,51.1,601–800,
36496,2,2022,,32.0–37.9,100,2,34.9,601–800,
36496,2,2022,,32.0–37.9,100,3,86.5,601–800,
36496,2,2022,,32.0–37.9,100,4,15,601–800,
36496,2,2022,,32.0–37.9,100,5,17.5,601–800,
36446,2,2023,198,54.4,100,1,70,,
36446,2,2023,198,54.4,100,2,39.4,,
36446,2,2023,198,54.4,100,3,94.3,,
36446,2,2023,198,54.4,100,4,44.6,,
36446,2,2023,198,54.4,100,5,40,,
36446,3,2023,92,60.9,100,1,65.7,,
36446,3,2023,92,60.9,100,2,43.6,,
36446,3,2023,92,60.9,100,3,87.2,,
36446,3,2023,92,60.9,100,4,89.1,,
36446,3,2023,92,60.9,100,5,57.9,,
36446,2,2022,162,56.7,100,1,69.7,,
36446,2,2022,162,56.7,100,2,37.8,,
36446,2,2022,162,56.7,100,3,93.8,,
36446,2,2022,162,56.7,100,4,47.8,,
36446,2,2022,162,56.7,100,5,44.9,,
32686,2,2023,,42.1–44.9,100,1,81.3,401–500,
32686,2,2023,,42.1–44.9,100,2,37,401–500,
32686,2,2023,,42.1–44.9,100,3,87.8,401–500,
32686,2,2023,,42.1–44.9,100,4,17,401–500,
32686,2,2023,,42.1–44.9,100,5,17.9,401–500,
32686,3,2023,,,100,1,9.4,801-1000,
32686,3,2023,,,100,2,9.5,801-1000,
32686,3,2023,,,100,3,88.6,801-1000,
32686,3,2023,,,100,4,42.1,801-1000,
32686,3,2023,,,100,5,4.4,801-1000,
32686,2,2022,,38.1–40.8,100,1,72.3,501–600,
32686,2,2022,,38.1–40.8,100,2,35.2,501–600,
32686,2,2022,,38.1–40.8,100,3,85.1,501–600,
32686,2,2022,,38.1–40.8,100,4,15.7,501–600,
32686,2,2022,,38.1–40.8,100,5,17.5,501–600,
31258,2,2023,,39.3–42.0,100,1,63.4,501–600,
31258,2,2023,,39.3–42.0,100,2,37,501–600,
31258,2,2023,,39.3–42.0,100,3,80.7,501–600,
31258,2,2023,,39.3–42.0,100,4,25.9,501–600,
31258,2,2023,,39.3–42.0,100,5,25.5,501–600,
31258,3,2023,,,100,1,17.4,511-520,
31258,3,2023,,,100,2,20.1,511-520,
31258,3,2023,,,100,3,96.6,511-520,
31258,3,2023,,,100,4,30.6,511-520,
31258,3,2023,,,100,5,16.2,511-520,
31258,2,2022,,40.9–44.0,100,1,64.7,401–500,
31258,2,2022,,40.9–44.0,100,2,34.8,401–500,
31258,2,2022,,40.9–44.0,100,3,81,401–500,
31258,2,2022,,40.9–44.0,100,4,27.9,401–500,
31258,2,2022,,40.9–44.0,100,5,28.5,401–500,
53293,2,2023,,39.3–42.0,100,1,48.3,501–600,
53293,2,2023,,39.3–42.0,100,2,43,501–600,
53293,2,2023,,39.3–42.0,100,3,94,501–600,
53293,2,2023,,39.3–42.0,100,4,31.1,501–600,
53293,2,2023,,39.3–42.0,100,5,31.2,501–600,
53293,3,2023,281,36.3,100,1,65.8,,
53293,3,2023,281,36.3,100,2,31.9,,
53293,3,2023,281,36.3,100,3,94.9,,
53293,3,2023,281,36.3,100,4,64.3,,
53293,3,2023,281,36.3,100,5,14.9,,
53293,2,2022,,38.1–40.8,100,1,53.2,501–600,
53293,2,2022,,38.1–40.8,100,2,45,501–600,
53293,2,2022,,38.1–40.8,100,3,94.2,501–600,
53293,2,2022,,38.1–40.8,100,4,27.7,501–600,
53293,2,2022,,38.1–40.8,100,5,27.7,501–600,
31252,2,2023,10,90.4,100,1,98.3,,
31252,2,2023,10,90.4,100,2,59.8,,
31252,2,2023,10,90.4,100,3,97.5,,
31252,2,2023,10,90.4,100,4,90.8,,
31252,2,2023,10,90.4,100,5,82.8,,
31252,3,2023,6,97,100,1,86.5,,
31252,3,2023,6,97,100,2,88.8,,
31252,3,2023,6,97,100,3,100,,
31252,3,2023,6,97,100,4,98.1,,
31252,3,2023,6,97,100,5,98.3,,
31252,2,2022,12,89.3,100,1,97.6,,
31252,2,2022,12,89.3,100,2,70.8,,
31252,2,2022,12,89.3,100,3,97.5,,
31252,2,2022,12,89.3,100,4,88.3,,
31252,2,2022,12,89.3,100,5,81.4,,
32687,2,2023,35,77.1,100,1,98.2,,
32687,2,2023,35,77.1,100,2,45.6,,
32687,2,2023,35,77.1,100,3,96.1,,
32687,2,2023,35,77.1,100,4,72.9,,
32687,2,2023,35,77.1,100,5,58,,
32687,3,2023,37,81.2,100,1,60.5,,
32687,3,2023,37,81.2,100,2,56.9,,
32687,3,2023,37,81.2,100,3,100,,
32687,3,2023,37,81.2,100,4,99.3,,
32687,3,2023,37,81.2,100,5,88.8,,
32687,2,2022,35,76,100,1,96.9,,
32687,2,2022,35,76,100,2,43.7,,
32687,2,2022,35,76,100,3,95.9,,
32687,2,2022,35,76,100,4,71.2,,
32687,2,2022,35,76,100,5,57.6,,
53235,2,2023,,29.8–33.9,100,1,39.5,801–1000,
53235,2,2023,,29.8–33.9,100,2,37.3,801–1000,
53235,2,2023,,29.8–33.9,100,3,87.7,801–1000,
53235,2,2023,,29.8–33.9,100,4,16.1,801–1000,
53235,2,2023,,29.8–33.9,100,5,18.9,801–1000,
53235,3,2023,,,100,1,9.7,601-650,
53235,3,2023,,,100,2,18.6,601-650,
53235,3,2023,,,100,3,98.7,601-650,
53235,3,2023,,,100,4,60.5,601-650,
53235,3,2023,,,100,5,16.6,601-650,
53235,2,2022,,27.2–31.9,100,1,39.6,801–1000,
53235,2,2022,,27.2–31.9,100,2,35.1,801–1000,
53235,2,2022,,27.2–31.9,100,3,85.7,801–1000,
53235,2,2022,,27.2–31.9,100,4,18,801–1000,
53235,2,2022,,27.2–31.9,100,5,19.6,801–1000,
38534,2,2023,122,60.8,100,1,96.9,,
38534,2,2023,122,60.8,100,2,38.3,,
38534,2,2023,122,60.8,100,3,94.9,,
38534,2,2023,122,60.8,100,4,40,,
38534,2,2023,122,60.8,100,5,38.7,,
38534,3,2023,146,51.2,100,1,82.2,,
38534,3,2023,146,51.2,100,2,28.3,,
38534,3,2023,146,51.2,100,3,94.5,,
38534,3,2023,146,51.2,100,4,88.9,,
38534,3,2023,146,51.2,100,5,39.6,,
38534,2,2022,122,60,100,1,93.9,,
38534,2,2022,122,60,100,2,36.4,,
38534,2,2022,122,60,100,3,94.6,,
38534,2,2022,122,60,100,4,40.9,,
38534,2,2022,122,60,100,5,38.6,,
53244,2,2023,,29.8–33.9,100,1,58.8,801–1000,
53244,2,2023,,29.8–33.9,100,2,37.4,801–1000,
53244,2,2023,,29.8–33.9,100,3,57.3,801–1000,
53244,2,2023,,29.8–33.9,100,4,16.5,801–1000,
53244,2,2023,,29.8–33.9,100,5,16.7,801–1000,
53244,3,2023,,,100,1,6.9,1001-1200,
53244,3,2023,,,100,2,4.5,1001-1200,
53244,3,2023,,,100,3,20.8,1001-1200,
53244,3,2023,,,100,4,19.4,1001-1200,
53244,3,2023,,,100,5,4,1001-1200,
53244,2,2022,,27.2–31.9,100,1,54.2,801–1000,
53244,2,2022,,27.2–31.9,100,2,35.4,801–1000,
53244,2,2022,,27.2–31.9,100,3,54,801–1000,
53244,2,2022,,27.2–31.9,100,4,15.8,801–1000,
53244,2,2022,,27.2–31.9,100,5,17.4,801–1000,
36725,2,2023,,42.1–44.9,100,1,81.2,401–500,
36725,2,2023,,42.1–44.9,100,2,37.4,401–500,
36725,2,2023,,42.1–44.9,100,3,77.2,401–500,
36725,2,2023,,42.1–44.9,100,4,19,401–500,
36725,2,2023,,42.1–44.9,100,5,20.9,401–500,
36725,3,2023,,,100,1,15.1,801-1000,
36725,3,2023,,,100,2,3.2,801-1000,
36725,3,2023,,,100,3,32.2,801-1000,
36725,3,2023,,,100,4,80.4,801-1000,
36725,3,2023,,,100,5,9.4,801-1000,
36725,2,2022,,40.9–44.0,100,1,78.7,401–500,
36725,2,2022,,40.9–44.0,100,2,35.3,401–500,
36725,2,2022,,40.9–44.0,100,3,75.6,401–500,
36725,2,2022,,40.9–44.0,100,4,18.6,401–500,
36725,2,2022,,40.9–44.0,100,5,20.9,401–500,
38533,2,2022,,,100,1,,,
38533,2,2022,,,100,2,,,
38533,2,2022,,,100,3,,,
38533,2,2022,,,100,4,,,
38533,2,2022,,,100,5,,,
37144,2,2023,37,76.5,100,1,95.1,,
37144,2,2023,37,76.5,100,2,37.8,,
37144,2,2023,37,76.5,100,3,92.8,,
37144,2,2023,37,76.5,100,4,74.3,,
37144,2,2023,37,76.5,100,5,59.2,,
37144,3,2023,56,72.3,100,1,84.6,,
37144,3,2023,56,72.3,100,2,99.9,,
37144,3,2023,56,72.3,100,3,100,,
37144,3,2023,56,72.3,100,4,67.6,,
37144,3,2023,56,72.3,100,5,69,,
37144,2,2022,27,80.8,100,1,94.4,,
37144,2,2022,27,80.8,100,2,35.8,,
37144,2,2022,27,80.8,100,3,92.7,,
37144,2,2022,27,80.8,100,4,80.8,,
37144,2,2022,27,80.8,100,5,68,,
36484,2,2023,,34.0–39.2,100,1,63.5,601–800,
36484,2,2023,,34.0–39.2,100,2,37.5,601–800,
36484,2,2023,,34.0–39.2,100,3,87.7,601–800,
36484,2,2023,,34.0–39.2,100,4,12.1,601–800,
36484,2,2023,,34.0–39.2,100,5,18,601–800,
36484,3,2023,,,100,1,5.7,801-1000,
36484,3,2023,,,100,2,8.6,801-1000,
36484,3,2023,,,100,3,95.9,801-1000,
36484,3,2023,,,100,4,19,801-1000,
36484,3,2023,,,100,5,3,801-1000,
36484,2,2022,,27.2–31.9,100,1,43.3,801–1000,
36484,2,2022,,27.2–31.9,100,2,35.4,801–1000,
36484,2,2022,,27.2–31.9,100,3,84.2,801–1000,
36484,2,2022,,27.2–31.9,100,4,12.1,801–1000,
36484,2,2022,,27.2–31.9,100,5,17.4,801–1000,
53257,2,2023,,45.0–46.9,100,1,61,351–400,
53257,2,2023,,45.0–46.9,100,2,40.3,351–400,
53257,2,2023,,45.0–46.9,100,3,88.6,351–400,
53257,2,2023,,45.0–46.9,100,4,32.6,351–400,
53257,2,2023,,45.0–46.9,100,5,32.2,351–400,
53257,3,2023,256,38.1,100,1,37.7,,
53257,3,2023,256,38.1,100,2,25.6,,
53257,3,2023,256,38.1,100,3,63.7,,
53257,3,2023,256,38.1,100,4,88.2,,
53257,3,2023,256,38.1,100,5,29.9,,
